location_node,destination_node,location_lat,location_lon,destination_lat,destination_lon,time
42445236,42445947,40.768867,-73.961342,40.762428,-73.971718,2010/2/2 8:09
42430311,42430651,40.750572,-73.985878,40.758018,-74.000282,2010/2/2 8:09
42437428,42435250,40.767979,-73.966156,40.769867,-73.980476,2010/2/2 8:09
42443009,42429981,40.767921,-73.958534,40.763504,-73.963226,2010/2/2 8:09
42440270,42434196,40.707195,-74.004143,40.728752,-73.990318,2010/2/2 8:09
2541754762,42447144,40.807953,-73.963974,40.782547,-73.953316,2010/2/2 8:09
42437909,42431490,40.746571,-74.001541,40.736229,-73.992416,2010/2/2 8:09
42435624,42448701,40.745426,-73.998116,40.738529,-73.982216,2010/2/2 8:09
42435650,42430594,40.754822,-73.992683,40.750912,-74.006516,2010/2/2 8:09
42430390,42439392,40.765686,-73.977043,40.778259,-73.960701,2010/2/2 8:09
1061531717,42428005,40.802177,-73.967964,40.766174,-73.95446,2010/2/2 8:09
42442404,42432585,40.770916,-73.987236,40.760315,-73.983681,2010/2/2 8:09
42443305,42443561,40.76968,-73.984619,40.75938,-73.991623,2010/2/2 8:09
42428313,42428524,40.762993,-73.982635,40.703995,-74.012917,2010/2/2 8:09
42434948,42439272,40.747993,-73.981972,40.737495,-73.992203,2010/2/2 8:09
42442957,42443810,40.757366,-73.967247,40.75404,-73.976814,2010/2/2 8:09
42447069,42446466,40.76667,-73.964905,40.773685,-73.960068,2010/2/2 8:09
42428287,42435671,40.756062,-73.985306,40.758446,-73.98851,2010/2/2 8:09
42455695,42443811,40.766468,-73.958252,40.755684,-73.976143,2010/2/2 8:09
42439409,596775919,40.774128,-73.951309,40.759575,-73.972229,2010/2/2 8:09
42435642,42430390,40.751129,-73.994102,40.765602,-73.977943,2010/2/2 8:09
42428216,42428493,40.743687,-73.989548,40.734535,-73.990845,2010/2/2 8:09
387184869,42443612,40.736393,-73.979073,40.761753,-73.97245,2010/2/2 8:09
42443027,42442937,40.772667,-73.954659,40.750225,-73.972069,2010/2/2 8:09
42428297,42428420,40.757618,-73.984558,40.717636,-74.003983,2010/2/2 8:09
42421769,42447020,40.782822,-73.974953,40.763031,-73.96817,2010/2/2 8:09
42445953,42436913,40.764645,-73.971214,40.775288,-73.962723,2010/2/2 8:09
42443046,42440456,40.781319,-73.94957,40.757565,-73.973053,2010/2/2 8:09
1698103410,42444991,40.773617,-73.870132,40.75647,-73.992615,2010/2/2 8:09
42430898,493889629,40.729702,-73.986977,40.707661,-74.011139,2010/2/2 8:09
42429918,42436754,40.738914,-73.97699,40.74123,-73.977669,2010/2/2 8:09
42454679,42428014,40.774956,-73.965317,40.76973,-73.952049,2010/2/2 8:09
42446021,589298803,40.775776,-73.961678,40.763157,-73.961609,2010/2/2 8:09
596776127,42436539,40.777683,-73.95961,40.783195,-73.957672,2010/2/2 8:09
42444810,42439968,40.783836,-73.95697,40.754955,-73.987877,2010/2/2 8:09
42445941,42430347,40.760887,-73.973717,40.758057,-73.983627,2010/2/2 8:09
42443361,42428020,40.789478,-73.969978,40.771694,-73.950729,2010/2/2 8:09
42439563,42430394,40.770916,-73.958107,40.765488,-73.976593,2010/2/2 8:09
42435642,596775946,40.750751,-73.992973,40.763023,-73.969948,2010/2/2 8:09
42430861,42430295,40.733021,-73.993622,40.748325,-73.988815,2010/2/2 8:09
42436911,42428198,40.776611,-73.964005,40.740589,-73.989433,2010/2/2 8:09
42435337,42453674,40.797501,-73.960503,40.764812,-73.972733,2010/2/2 8:09
596776260,42445738,40.786579,-73.952858,40.78072,-73.954582,2010/2/2 8:09
42436126,42445417,40.731705,-74.007942,40.741379,-73.975143,2010/2/2 8:09
42431005,42445733,40.78093,-73.983986,40.781734,-73.957924,2010/2/2 8:09
42435253,596776156,40.770218,-73.980164,40.782967,-73.955559,2010/2/2 8:09
42421809,42446986,40.787457,-73.977783,40.754719,-73.974037,2010/2/2 8:09
42435596,42434279,40.739933,-74.002556,40.745796,-74.001862,2010/2/2 8:09
42433604,42437949,40.751263,-73.982674,40.731808,-73.995689,2010/2/2 8:09
42446275,493889629,40.74218,-73.980682,40.707813,-74.010857,2010/2/2 8:09
42456575,42430375,40.784874,-73.95829,40.762302,-73.977333,2010/2/2 8:09
42435578,42432438,40.737263,-74.004814,40.752506,-73.980522,2010/2/2 8:09
42439440,42430597,40.749058,-73.990654,40.750973,-74.005692,2010/2/2 8:09
42448701,42428232,40.738979,-73.983093,40.747337,-73.987823,2010/2/2 8:09
42439830,42446041,40.740791,-73.999596,40.781693,-73.958656,2010/2/2 8:09
42440015,42438674,40.762844,-73.980179,40.751247,-74.001877,2010/2/2 8:09
42428944,42434259,40.829922,-73.948006,40.824825,-73.946121,2010/2/2 8:09
42435675,42430643,40.759743,-73.988449,40.75684,-74.001358,2010/2/2 8:09
42457209,42439955,40.773716,-73.987167,40.752201,-73.989876,2010/2/2 8:09
42432589,42428201,40.761707,-73.986946,40.741421,-73.988953,2010/2/2 8:09
42446935,42431452,40.746075,-73.980507,40.735596,-73.989799,2010/2/2 8:09
42427786,427845251,40.746113,-73.987473,40.757446,-73.994705,2010/2/2 8:09
42434951,42449045,40.747818,-73.979889,40.732075,-73.993683,2010/2/2 8:09
42439170,42443950,40.737026,-73.984505,40.750252,-73.983086,2010/2/2 8:09
42428313,42445039,40.763355,-73.982979,40.76825,-73.984489,2010/2/2 8:09
42428068,42421810,40.783634,-73.981674,40.787971,-73.978882,2010/2/2 8:09
42431680,42438881,40.767418,-73.963028,40.756927,-73.976021,2010/2/2 8:09
42446086,42439567,40.78743,-73.954819,40.769276,-73.955368,2010/2/2 8:09
42917872,42917872,40.752563,-73.924095,40.752563,-73.924095,2010/2/2 8:09
42446854,42429354,40.714184,-74.016243,40.7076,-74.007141,2010/2/2 8:09
42449067,42430269,40.734371,-73.995499,40.741619,-73.993034,2010/2/2 8:09
42446363,42445256,40.7659,-73.991127,40.789616,-73.95256,2010/2/2 8:09
42446987,42430651,40.755383,-73.973251,40.75853,-74.000328,2010/2/2 8:09
42428315,42454378,40.764317,-73.983017,40.739117,-73.991859,2010/2/2 8:09
1061531527,42427991,40.7743,-73.982605,40.764526,-73.956146,2010/2/2 8:09
42440743,370913767,40.731522,-73.982391,40.736347,-73.974686,2010/2/2 8:09
42434951,42432700,40.747692,-73.980904,40.759605,-73.989357,2010/2/2 8:09
42443615,42445236,40.759434,-73.968292,40.76889,-73.961372,2010/2/2 8:09
42428408,42431889,40.716019,-74.005157,40.703518,-74.012062,2010/2/2 8:09
561042204,42430643,40.752346,-73.977783,40.757034,-74.001244,2010/2/2 8:09
1061531504,561035330,40.795181,-73.971214,40.802895,-73.966957,2010/2/2 8:09
42428939,42435354,40.828304,-73.949249,40.810921,-73.95816,2010/2/2 8:09
42435624,42430643,40.74514,-73.998482,40.757267,-74.001152,2010/2/2 8:09
42435660,42428315,40.755665,-73.989449,40.76408,-73.982918,2010/2/2 8:09
42438300,42430279,40.776695,-73.988831,40.745235,-73.99099,2010/2/2 8:09
42436396,42435644,40.733871,-74.006317,40.751617,-73.992935,2010/2/2 8:09
42435618,42429375,40.744102,-73.999229,40.738152,-73.999901,2010/2/2 8:09
42810491,42438889,40.767677,-73.925499,40.755814,-73.972984,2010/2/2 8:09
1061531603,42435269,40.788185,-73.976517,40.774826,-73.977074,2010/2/2 8:09
42443020,42439440,40.771709,-73.956467,40.749584,-73.991013,2010/2/2 8:09
42430571,42440847,40.716888,-74.009476,40.724525,-74.008087,2010/2/2 8:09
1061531608,42442492,40.77647,-73.982277,40.79073,-73.972549,2010/2/2 8:09
42431037,42439389,40.788754,-73.977966,40.779263,-73.962311,2010/2/2 8:09
42428007,42430329,40.767353,-73.954842,40.754372,-73.985245,2010/2/2 8:09
42454701,42430651,40.77037,-73.954407,40.758228,-74.000572,2010/2/2 8:09
42455695,42445928,40.766365,-73.95742,40.757629,-73.975906,2010/2/2 8:09
246580758,42430187,40.748756,-74.006882,40.729534,-74.001984,2010/2/2 8:09
247085079,42436340,40.760426,-74.002907,40.722744,-74.008232,2010/2/2 8:09
1946814074,42440313,40.780888,-73.972572,40.764267,-73.973106,2010/2/2 8:09
42456578,42431680,40.783325,-73.954948,40.767529,-73.962746,2010/2/2 8:09
42428473,42431617,40.730671,-73.992706,40.716599,-74.01091,2010/2/2 8:09
42435253,42445961,40.770771,-73.979836,40.765289,-73.969971,2010/2/2 8:09
42442983,42446959,40.765354,-73.961723,40.751003,-73.976021,2010/2/2 8:09
358447541,42445651,40.748627,-74.000511,40.750721,-73.980957,2010/2/2 8:09
42435660,42439823,40.756893,-73.990486,40.738361,-74.000122,2010/2/2 8:09
42439181,42444832,40.735325,-73.980118,40.724258,-73.981796,2010/2/2 8:09
42429633,42444479,40.71666,-74.016731,40.703487,-74.014626,2010/2/2 8:09
42430811,42438503,40.734383,-74.002182,40.775021,-73.95681,2010/2/2 8:09
247227450,42434898,40.77206,-73.976105,40.789921,-73.94677,2010/2/2 8:09
42435518,42454600,40.775494,-73.950401,40.704556,-74.007996,2010/2/2 8:09
42431611,42452396,40.714996,-74.007805,40.730198,-73.99762,2010/2/2 8:09
42433272,42449954,40.735867,-74.001442,40.754467,-73.972847,2010/2/2 8:09
42430295,42432458,40.748913,-73.988747,40.750107,-73.973221,2010/2/2 8:09
42435657,42435705,40.756237,-73.990639,40.764488,-73.985237,2010/2/2 8:09
42440012,42445909,40.762672,-73.98204,40.749321,-73.980721,2010/2/2 8:09
42434951,42430390,40.748043,-73.980858,40.765396,-73.977432,2010/2/2 8:09
42435663,42432825,40.75684,-73.98983,40.762989,-73.972839,2010/2/2 8:09
42428174,42442902,40.737549,-73.989517,40.742767,-73.978706,2010/2/2 8:09
42432585,42445011,40.760082,-73.982758,40.759235,-73.992134,2010/2/2 8:09
42440754,42442948,40.728626,-73.975563,40.75367,-73.970856,2010/2/2 8:09
42434087,42427762,40.75304,-73.97274,40.763092,-73.97319,2010/2/2 8:09
42437433,42453183,40.767761,-73.964699,40.746651,-73.981735,2010/2/2 8:09
42439073,42446041,40.737225,-74.000473,40.781258,-73.957924,2010/2/2 8:09
42456555,42439178,40.741371,-73.985573,40.735737,-73.981674,2010/2/2 8:09
42436582,2531682690,40.74015,-73.984108,40.711418,-74.013344,2010/2/2 8:09
42436541,42430052,40.781757,-73.955055,40.773525,-73.96312,2010/2/2 8:09
42421877,42533974,40.732819,-73.995651,40.694893,-73.990852,2010/2/2 8:09
42445653,42439073,40.749653,-73.978439,40.737511,-74.000504,2010/2/2 8:09
42449938,42440463,40.748367,-73.975899,40.756477,-73.970154,2010/2/2 8:09
42424851,42446849,40.784714,-73.969994,40.715012,-74.015182,2010/2/2 8:09
42443127,42428003,40.723938,-73.990852,40.765392,-73.95507,2010/2/2 8:09
42434974,42436703,40.744198,-73.973122,40.758835,-73.971863,2010/2/2 8:09
42430263,42430639,40.740337,-73.994873,40.756248,-74.001549,2010/2/2 8:09
42435657,595245860,40.756798,-73.991707,40.776222,-73.989075,2010/2/2 8:09
42446977,42445390,40.752682,-73.975632,40.743397,-73.973282,2010/2/2 8:09
1061531768,42427136,40.78965,-73.97451,40.841545,-73.942436,2010/2/2 8:09
42431102,42443336,40.79612,-73.97245,40.777313,-73.978935,2010/2/2 8:09
42435323,42446353,40.790215,-73.965668,40.759624,-73.97599,2010/2/2 8:09
42429338,42428014,40.778576,-73.953842,40.769382,-73.951912,2010/2/2 8:09
42446528,42436134,40.73278,-73.989914,40.733425,-74.007401,2010/2/2 8:09
1722116498,42440313,40.777607,-73.986107,40.764259,-73.972794,2010/2/2 8:09
42427374,42445917,40.742382,-73.99662,40.753239,-73.978729,2010/2/2 8:09
42435310,42443329,40.785023,-73.969337,40.775497,-73.97982,2010/2/2 8:09
1698103483,42828756,40.773735,-73.87381,40.721397,-73.792747,2010/2/2 8:09
42446971,42445936,40.75235,-73.975914,40.760746,-73.973763,2010/2/2 8:09
42432856,42436486,40.760548,-73.967232,40.769566,-73.961044,2010/2/2 8:09
42436477,596775985,40.771591,-73.965042,40.764915,-73.968475,2010/2/2 8:09
42434172,42427764,40.784149,-73.94931,40.763924,-73.97406,2010/2/2 8:09
42421972,42427254,40.769924,-73.982788,40.705708,-74.005684,2010/2/2 8:09
42446478,42449954,40.770924,-73.953423,40.754063,-73.971741,2010/2/2 8:09
42444223,42432580,40.703766,-74.007057,40.757542,-73.977028,2010/2/2 8:09
42453604,42422038,40.722996,-73.985817,40.710094,-74.01178,2010/2/2 8:09
42437686,42442889,40.745815,-73.985802,40.737827,-73.980598,2010/2/2 8:09
42446875,1733612459,40.735565,-73.985687,40.76413,-73.954292,2010/2/2 8:09
561042197,42436705,40.750252,-73.978371,40.758198,-73.971092,2010/2/2 8:09
42438362,42430747,40.73299,-73.97509,40.769859,-73.990051,2010/2/2 8:09
42437914,42449938,40.747971,-74.005119,40.748337,-73.976585,2010/2/2 8:09
42445920,42430639,40.753838,-73.978378,40.75679,-74.001434,2010/2/2 8:09
42429842,42428368,40.706238,-74.007637,40.707672,-74.012085,2010/2/2 8:09
42444223,42444242,40.703789,-74.007385,40.705395,-74.005135,2010/2/2 8:09
42439443,42440020,40.750412,-73.991676,40.764275,-73.980759,2010/2/2 8:09
42452353,42455963,40.756561,-73.978027,40.756561,-73.963943,2010/2/2 8:09
42437654,42430358,40.75021,-73.989983,40.760323,-73.980949,2010/2/2 8:09
42435675,42436700,40.759033,-73.986923,40.760487,-73.975983,2010/2/2 8:09
42429562,42454325,40.713642,-74.008743,40.742558,-74.006874,2010/2/2 8:09
42439842,42436703,40.746059,-73.994461,40.759094,-73.972664,2010/2/2 8:09
42435660,42439996,40.756947,-73.990105,40.758884,-73.983093,2010/2/2 8:09
42440025,42446386,40.76667,-73.980042,40.768383,-73.996948,2010/2/2 8:09
42438802,42438802,40.769531,-73.957909,40.769531,-73.957909,2010/2/2 8:09
42430265,42444906,40.74102,-73.992699,40.741352,-74.004189,2010/2/2 8:09
42428264,596799866,40.752522,-73.987953,40.765717,-73.951607,2010/2/2 8:09
42455867,42428493,40.725021,-73.987106,40.734386,-73.990746,2010/2/2 8:09
42435264,42436355,40.772781,-73.979843,40.726074,-74.007507,2010/2/2 8:09
42421803,42427206,40.785038,-73.972633,40.853485,-73.937515,2010/2/2 8:09
42444814,42447030,40.782448,-73.95401,40.76403,-73.966949,2010/2/2 8:09
42429700,42430361,40.731911,-74.001244,40.760822,-73.980591,2010/2/2 8:10
42437890,42437644,40.744221,-73.996101,40.74876,-73.985107,2010/2/2 8:10
42439952,42435645,40.75095,-73.989113,40.753094,-73.993179,2010/2/2 8:10
42445417,42431544,40.741699,-73.97509,40.761555,-73.97406,2010/2/2 8:10
42447154,42421803,40.783852,-73.95192,40.785172,-73.973244,2010/2/2 8:10
42435422,42428174,40.749348,-73.992584,40.737694,-73.990791,2010/2/2 8:10
42435422,42448701,40.749535,-73.992355,40.738422,-73.982178,2010/2/2 8:10
561035378,42431201,40.837704,-73.942345,40.800968,-73.952499,2010/2/2 8:10
42435618,42436477,40.743778,-73.999619,40.772141,-73.965729,2010/2/2 8:10
596775946,42438173,40.762566,-73.969131,40.738396,-73.986694,2010/2/2 8:10
42445033,261356789,40.766041,-73.98719,40.756058,-73.702766,2010/2/2 8:10
42450009,482671987,40.772049,-73.958122,40.773205,-73.885826,2010/2/2 8:10
2646165529,2646165529,40.818089,-74.069839,40.818089,-74.069839,2010/2/2 8:10
593926823,42445018,40.758533,-73.997765,40.761459,-73.991043,2010/2/2 8:10
1918039876,1918039876,40.723057,-73.989746,40.723057,-73.989746,2010/2/2 8:10
42430338,42453395,40.755836,-73.983589,40.71434,-74.014481,2010/2/2 8:10
2844853158,42427483,40.743679,-73.921333,40.747768,-74.003197,2010/2/2 8:10
42436333,42434418,40.719364,-74.008484,40.70615,-74.00692,2010/2/2 8:10
42429374,42435301,40.7365,-73.997276,40.778656,-73.974052,2010/2/2 8:10
42440934,42450426,40.769402,-73.984871,40.760777,-73.975578,2010/2/2 8:10
42428313,596775882,40.763699,-73.983147,40.756577,-73.975304,2010/2/2 8:10
42444817,42428287,40.781757,-73.952583,40.755867,-73.986549,2010/2/2 8:10
42430550,42437505,40.715851,-74.007172,40.711861,-73.98494,2010/2/2 8:10
42428268,42437644,40.752525,-73.987358,40.748135,-73.983826,2010/2/2 8:10
42443353,42432558,40.786568,-73.971924,40.778034,-73.978149,2010/2/2 8:10
42428065,42430390,40.783306,-73.98082,40.764175,-73.975975,2010/2/2 8:10
42436519,42446991,40.762333,-73.965652,40.755878,-73.971786,2010/2/2 8:10
42449991,42450009,40.767517,-73.962059,40.772545,-73.958542,2010/2/2 8:10
596776120,42436701,40.77919,-73.958405,40.759354,-73.973434,2010/2/2 8:10
42449314,561042204,40.744411,-73.979095,40.752033,-73.976959,2010/2/2 8:10
42443027,596775882,40.773518,-73.955711,40.755585,-73.97496,2010/2/2 8:10
42437177,42430356,40.802261,-73.949669,40.759064,-73.981239,2010/2/2 8:10
42445505,42430249,40.724499,-73.995735,40.737057,-73.998711,2010/2/2 8:10
42439968,42440153,40.754639,-73.988342,40.759628,-73.978516,2010/2/2 8:10
42446889,42455480,40.732273,-73.97998,40.729336,-73.973717,2010/2/2 8:10
42836513,42448711,40.753292,-73.907768,40.73634,-73.977074,2010/2/2 8:10
42443615,42449991,40.759212,-73.96743,40.768059,-73.9618,2010/2/2 8:10
42444223,100522728,40.704075,-74.006866,40.755028,-73.974625,2010/2/2 8:10
42432847,42439960,40.760872,-73.968826,40.753262,-73.990265,2010/2/2 8:10
596776089,42429340,40.775936,-73.960709,40.778095,-73.951874,2010/2/2 8:10
42428027,1696727885,40.773785,-73.949043,40.748585,-73.959915,2010/2/2 8:10
42435642,42430378,40.750813,-73.993301,40.763138,-73.977295,2010/2/2 8:10
42446270,42430329,40.742298,-73.981827,40.754265,-73.984085,2010/2/2 8:10
42443804,593973910,40.752502,-73.978149,40.751431,-73.997665,2010/2/2 8:10
42453613,1775270664,40.719799,-73.977928,40.722179,-73.98632,2010/2/2 8:10
599033037,42446977,40.647476,-73.79026,40.752975,-73.975945,2010/2/2 8:10
42452817,42430187,40.716961,-74.00634,40.729244,-74.002228,2010/2/2 8:10
42497777,42437670,40.690113,-73.994362,40.75433,-73.999313,2010/2/2 8:10
42435714,42446977,40.766548,-73.98336,40.753403,-73.975533,2010/2/2 8:10
599029179,42439280,40.641926,-73.789177,40.743439,-74.005211,2010/2/2 8:10
42433298,42431617,40.730824,-73.995361,40.716087,-74.010246,2010/2/2 8:10
42433620,42430747,40.754944,-73.991356,40.770275,-73.990044,2010/2/2 8:10
42445899,42445899,40.746384,-73.984154,40.746384,-73.984154,2010/2/2 8:10
42439996,42428212,40.759098,-73.983574,40.743198,-73.990448,2010/2/2 8:10
42429981,42432693,40.762814,-73.962532,40.756359,-73.980408,2010/2/2 8:10
42429981,42440453,40.762856,-73.962364,40.757763,-73.974754,2010/2/2 8:10
42450015,42449840,40.774418,-73.957428,40.798489,-73.93956,2010/2/2 8:10
42439409,42429338,40.774166,-73.951523,40.778786,-73.953537,2010/2/2 8:10
42452814,42428014,40.781517,-73.94577,40.769596,-73.951721,2010/2/2 8:10
42444223,561042204,40.703304,-74.006844,40.751919,-73.976768,2010/2/2 8:10
42429373,42445928,40.736023,-73.994698,40.758156,-73.976234,2010/2/2 8:10
561035367,42428934,40.830128,-73.947823,40.827003,-73.95015,2010/2/2 8:10
42430736,1733614298,40.768513,-73.99279,40.777294,-73.984039,2010/2/2 8:10
42439323,42856569,40.732933,-73.981529,40.760616,-73.9133,2010/2/2 8:10
42443280,42445926,40.783157,-73.974503,40.756725,-73.976112,2010/2/2 8:10
42445230,42431000,40.770634,-73.964699,40.778709,-73.986221,2010/2/2 8:10
42434386,42436546,40.79287,-73.940788,40.7813,-73.953079,2010/2/2 8:10
596775882,42445950,40.756145,-73.975372,40.763615,-73.972023,2010/2/2 8:10
599057001,42442230,40.645237,-73.77668,40.72123,-73.994781,2010/2/2 8:10
42430704,42428223,40.765755,-73.994804,40.74498,-73.988632,2010/2/2 8:10
42430356,42426747,40.760063,-73.981636,40.702267,-74.012794,2010/2/2 8:10
42432564,42440022,40.779015,-73.980865,40.765434,-73.980476,2010/2/2 8:10
1061531603,2831728347,40.788567,-73.976776,40.805161,-73.939308,2010/2/2 8:10
42435636,42445926,40.750584,-73.994659,40.756428,-73.976387,2010/2/2 8:10
42448693,42447076,40.740211,-73.986374,40.768276,-73.963936,2010/2/2 8:10
42449685,42430347,40.747917,-73.976799,40.757256,-73.982208,2010/2/2 8:10
42431078,42434156,40.792202,-73.975029,40.78632,-73.968742,2010/2/2 8:10
42442983,42436754,40.764904,-73.961395,40.741798,-73.977997,2010/2/2 8:10
42435677,42430651,40.760498,-73.987701,40.758068,-74.000694,2010/2/2 8:10
42435677,42431165,40.76033,-73.987396,40.727455,-73.99353,2010/2/2 8:10
42439464,42431544,40.774727,-73.984215,40.762993,-73.974754,2010/2/2 8:10
42436627,42440456,40.789375,-73.943245,40.756962,-73.973198,2010/2/2 8:10
42454642,42436149,40.730858,-74.008896,40.736782,-74.006531,2010/2/2 8:10
42429773,42453610,40.718994,-73.987923,40.720303,-73.98027,2010/2/2 8:10
42445928,42432585,40.757687,-73.975655,40.760452,-73.984047,2010/2/2 8:10
42442961,42430320,40.759823,-73.964645,40.753376,-73.985802,2010/2/2 8:10
42443000,42430384,40.767147,-73.959641,40.763702,-73.976578,2010/2/2 8:10
42456575,42436911,40.784283,-73.957336,40.776005,-73.964005,2010/2/2 8:10
42440022,42430747,40.76572,-73.979782,40.770317,-73.990051,2010/2/2 8:10
42440012,42429577,40.762691,-73.981705,40.715069,-74.013885,2010/2/2 8:10
42443804,42428444,40.752831,-73.978607,40.723885,-73.998436,2010/2/2 8:10
42436754,42427764,40.741856,-73.978477,40.764053,-73.973854,2010/2/2 8:10
42452951,42446099,40.778236,-73.963043,40.789143,-73.953674,2010/2/2 8:10
42446036,42428014,40.78001,-73.95945,40.769081,-73.951927,2010/2/2 8:10
42435522,42432580,40.773701,-73.946297,40.757996,-73.977882,2010/2/2 8:10
42446998,42432847,40.758839,-73.970589,40.761486,-73.969398,2010/2/2 8:10
42432929,42435359,40.810745,-73.952766,40.801655,-73.960678,2010/2/2 8:10
1698103521,42452314,40.773746,-73.871071,40.709412,-74.01519,2010/2/2 8:10
42436746,1698103194,40.744411,-73.985283,40.770519,-73.864983,2010/2/2 8:10
42445653,42436703,40.74995,-73.979317,40.758686,-73.972748,2010/2/2 8:10
42424225,42428313,40.779308,-73.973831,40.763691,-73.982918,2010/2/2 8:10
42436510,42437451,40.76577,-73.97187,40.765129,-73.958916,2010/2/2 8:10
42431877,599047098,40.70417,-74.011497,40.646759,-73.790344,2010/2/2 8:10
42453943,42445569,40.712402,-74.010063,40.703236,-74.009644,2010/2/2 8:10
42428065,42436575,40.782829,-73.980431,40.741341,-73.987633,2010/2/2 8:10
42430571,42435596,40.716919,-74.008873,40.7407,-74.003098,2010/2/2 8:10
42455051,42439834,40.724148,-73.984917,40.741962,-73.998222,2010/2/2 8:10
42443806,42437529,40.753326,-73.978065,40.737278,-73.985275,2010/2/2 8:10
42446998,42434085,40.759254,-73.970757,40.754086,-73.974014,2010/2/2 8:10
42444991,42430600,40.757664,-73.993698,40.751266,-74.00547,2010/2/2 8:10
42430298,42427369,40.749649,-73.989426,40.740383,-73.992302,2010/2/2 8:10
42437363,42442960,40.756535,-73.987709,40.757786,-73.965218,2010/2/2 8:10
42434215,42431902,40.725986,-73.983803,40.701729,-74.01149,2010/2/2 8:10
42456568,370923579,40.744923,-73.982765,40.748886,-73.964943,2010/2/2 8:10
42430052,42428272,40.773441,-73.963989,40.753887,-73.987228,2010/2/2 8:10
596776127,42448338,40.777748,-73.959663,40.760159,-73.970764,2010/2/2 8:10
42826064,42818588,40.765366,-73.931648,40.750595,-73.940559,2010/2/2 8:10
42446472,42446031,40.772808,-73.958099,40.779285,-73.960632,2010/2/2 8:10
42428015,42445256,40.769699,-73.951141,40.789886,-73.952522,2010/2/2 8:10
42426060,42446398,40.724037,-74.008018,40.718941,-73.975845,2010/2/2 8:10
42434285,42481730,40.747234,-74.004654,40.640923,-73.948891,2010/2/2 8:10
42448813,42446999,40.755066,-73.971779,40.759903,-73.970795,2010/2/2 8:10
42428013,42446013,40.768837,-73.952423,40.775036,-73.964104,2010/2/2 8:10
42444223,42442937,40.703773,-74.006805,40.750141,-73.972519,2010/2/2 8:10
42445700,42428391,40.719196,-74.005692,40.711754,-74.008919,2010/2/2 8:10
42432148,42436751,40.72308,-74.001862,40.743607,-73.982491,2010/2/2 8:10
42435677,42449005,40.760685,-73.98793,40.787636,-73.952591,2010/2/2 8:10
42443329,42442480,40.775414,-73.980362,40.787178,-73.974686,2010/2/2 8:10
42437384,42436701,40.776539,-73.978569,40.759266,-73.973717,2010/2/2 8:10
42443027,42446998,40.772984,-73.954758,40.759262,-73.970665,2010/2/2 8:10
42428012,42423579,40.768353,-73.952583,40.760403,-73.96019,2010/2/2 8:10
42444230,42436703,40.703556,-74.006065,40.759068,-73.972054,2010/2/2 8:10
42435272,596775951,40.776398,-73.976357,40.761246,-73.971153,2010/2/2 8:10
42439559,596775946,40.771652,-73.961678,40.763462,-73.970245,2010/2/2 8:10
42446800,42445936,40.715759,-74.015472,40.759956,-73.973122,2010/2/2 8:10
42454006,596775840,40.746971,-73.972809,40.754353,-73.975609,2010/2/2 8:10
42436921,42434085,40.772362,-73.955711,40.753891,-73.974091,2010/2/2 8:10
42452353,42897099,40.756226,-73.97863,40.744469,-73.886353,2010/2/2 8:10
42429981,42432451,40.763165,-73.962982,40.749943,-73.975319,2010/2/2 8:10
42432867,42436371,40.75808,-73.961998,40.728661,-74.006241,2010/2/2 8:10
42422026,42430277,40.712463,-74.016212,40.744171,-73.990944,2010/2/2 8:10
42428310,449581627,40.76236,-73.983894,40.74194,-73.988792,2010/2/2 8:10
42447235,42430063,40.76564,-73.963432,40.772137,-73.959358,2010/2/2 8:10
42444223,42435660,40.703922,-74.006866,40.755611,-73.989594,2010/2/2 8:10
42443310,42436060,40.770885,-73.983017,40.721661,-74.009491,2010/2/2 8:10
42421731,42430352,40.79837,-73.96151,40.75919,-73.982506,2010/2/2 8:10
42430320,42432700,40.752857,-73.985306,40.759056,-73.987732,2010/2/2 8:10
42454196,2302133933,40.778461,-73.949677,40.741131,-73.984085,2010/2/2 8:10
42428297,42431560,40.757996,-73.985603,40.766911,-73.98587,2010/2/2 8:10
42455119,42437436,40.760326,-73.961327,40.766537,-73.963287,2010/2/2 8:10
42454196,42435922,40.777458,-73.948784,40.712879,-73.992363,2010/2/2 8:10
42430253,2854054927,40.737259,-73.996956,40.715332,-73.985382,2010/2/2 8:10
42440565,42430333,40.756481,-73.962318,40.754875,-73.984695,2010/2/2 8:10
42421728,42443366,40.797989,-73.960129,40.790791,-73.969086,2010/2/2 8:10
42430669,42428003,40.760941,-73.999374,40.76577,-73.954544,2010/2/2 8:10
42430745,42448707,40.77034,-73.991608,40.737396,-73.978668,2010/2/2 8:10
42432436,42447228,40.752792,-73.981239,40.768696,-73.970299,2010/2/2 8:10
42428016,42442933,40.77092,-73.950661,40.747746,-73.973389,2010/2/2 8:10
42445365,42445926,40.747517,-73.982346,40.756229,-73.976189,2010/2/2 8:10
42442432,42438506,40.778572,-73.981827,40.774624,-73.955147,2010/2/2 8:10
42436539,42428049,40.783302,-73.957993,40.778893,-73.94487,2010/2/2 8:10
1372888558,1372888558,40.68288,-73.980705,40.68288,-73.980705,2010/2/2 8:10
42444223,42430363,40.703552,-74.007011,40.7607,-73.978577,2010/2/2 8:10
42429663,339044224,40.743237,-74.00367,40.733147,-74.00589,2010/2/2 8:10
