begin_node_id,end_node_id,FFTT
42761265,42733534,3.046573474
370924677,42424183,4.462439274
339044224,42436393,2.532413088
42809539,42809536,5.040490798
42809543,42809539,3.836912065
42761241,42733958,2.652505967
42428374,1506902240,5.513190184
42856569,42923767,3.018558282
42760889,42744118,2.892433538
593915267,42452975,5.479986362
42514554,42514549,7.14708589
42809549,42807081,6.43793456
42463398,42527617,2.713024207
42908962,42869967,7.777658487
42807836,42859957,4.03599182
42807818,42859920,2.224162618
42465270,42465267,2.909942717
42514454,42514451,7.159611452
42807752,42860012,4.160940695
42465343,42465340,3.244394435
42465349,42465343,3.245130933
42807554,42867023,4.592382413
42859942,42815107,5.56595092
42465340,42465336,3.246522095
42465336,42465332,3.240793781
42465305,42465301,3.244517185
42465312,42465309,3.234983633
42465318,42465315,3.250368249
42465315,42465312,3.244680851
42437826,589100711,1.130196881
103872547,103872546,1.150805421
42465309,42465305,3.246522095
42465273,42465270,3.240711948
595245925,1672106382,4.158435583
42465298,42465296,3.202823241
42465301,42465298,3.240957447
42514451,42514448,9.696624616
42465292,42465288,3.252168576
42465296,42465294,3.282610475
42465294,42465292,3.240793781
589298803,42429981,2.527205318
42465284,42465281,3.246440262
42465288,42465284,3.23891162
595245920,1672106382,5.460582822
42465276,42465273,3.240589198
42465281,42465279,3.244435352
42465279,42465276,3.242757774
42428922,561035359,4.020449898
1773082410,1918039898,3.004296236
42858947,42836292,2.859222639
593915295,42446678,9.193047035
42465250,42465246,3.303436989
42465260,42465257,3.498567921
42465263,42465262,3.248690671
42465262,42465260,3.23797054
42465253,42465250,2.953682488
42465257,42465253,3.487315876
42514447,42513157,2.934844869
42908901,42866622,4.242689162
42465238,42465236,3.204828151
42465246,42465238,2.976841244
42514559,42509228,5.394631902
42858934,42843178,2.382986703
42428080,60918583,4.134952698
597261862,42513166,1.49859371
106074992,276235958,2.212321063
486864458,486873300,1.440117617
42430233,1692433942,7.203885481
42514188,42519258,11.36722904
247085079,247081122,10.13359755
42430187,1692433938,5.259458078
42908517,42876795,2.133086167
42858334,42858980,1.579611319
42464419,42484216,4.203682237
42910092,42825302,12.52300613
42797312,106090514,5.919611353
42859920,42807818,2.224162618
106717940,588178801,1.708309895
1064257426,42809781,6.38190184
486864458,486871373,1.201585272
103879149,440244523,9.717490624
2569923492,42422026,5.336554192
103872510,103863417,1.982408591
589298584,42427965,2.177224685
593915202,42443977,1.368735084
42443612,596775951,7.548415133
42877708,482655346,2.903527607
42897099,279155134,3.283224223
422438821,42455662,1.646096147
42464938,42464936,3.23862939
42515018,42486265,3.078827139
246887345,42440850,1.432498082
246887345,42440847,1.991281002
42793624,276069438,2.82740987
42515011,42486239,3.386975793
42464955,42464953,3.008148653
277385119,42820847,3.554601227
371247627,593909400,16.46975198
597325450,597325461,4.556801909
42464936,42464934,3.058472554
